module	address	old_name	new_name	file	line	basis	text
ov015	0x0211458c	_ZTV14KnockDownPlank	_ZTV9MovingBar	port/slice_w1l1.txt	118	U	#     _ZN14KnockDownPlankD0Ev from:0x021145d0 -> _ZTV14KnockDownPlank+0x44
ov015	0x02114714	_ZTV9TowerStep	_ZTV17daObjBk_Rotebar_c	port/hal/actor_classes_wf.cpp	44	A	//   id 51 ROTATING_BRIDGE      -> 0x02114714  _ZTV9TowerStep / Rotebar_c
ov015	0x02114714	_ZTV9TowerStep	_ZTV17daObjBk_Rotebar_c	port/hal/actor_classes_wf.cpp	339	A	// RotatingBridge_Spawn installs 0x02114714 (config _ZTV9TowerStep /
ov015	0x02114714	_ZTV9TowerStep	_ZTV17daObjBk_Rotebar_c	port/hal/actor_classes_wf.cpp	349	U	void *_ZTV9TowerStep[32];
ov015	0x02114714	_ZTV9TowerStep	_ZTV17daObjBk_Rotebar_c	port/hal/actor_classes_wf.cpp	369	U	void **vt = _ZTV9TowerStep;
ov015	0x02114714	_ZTV9TowerStep	_ZTV17daObjBk_Rotebar_c	port/ov015_syms.txt	13	U	# _ZTV9TowerStep, _ZTV11FallBlockWf) and TWO are real actor vtables dsd left as
ov015	0x02114714	_ZTV9TowerStep	_ZTV17daObjBk_Rotebar_c	port/tools/vtspan.py	16	U	data_ov018_02113a74 reads as 18 words that way and is 31; _ZTV9TowerStep
ov018	0x02111848	_ZN7SkiLiftD1Ev	_ZN10daPgMthr_cD1Ev	port/hal/actor_classes_ccm.cpp	983	P	/* D1: src/_ZN7SkiLiftD1Ev.cpp is a real MSVC-synthesised destructor
ov018	0x02111848	_ZN7SkiLiftD1Ev	_ZN10daPgMthr_cD1Ev	port/ov018_syms.txt	90	A	#  16  D1               0x02111848  own (_ZN7SkiLiftD1Ev.cpp) -- a real
ov018	0x02111848	_ZN7SkiLiftD1Ev	_ZN10daPgMthr_cD1Ev	port/slice_dtorfaces.txt	68	P	src/_ZN7SkiLiftD1Ev.cpp
ov018	0x02111848	_ZN7SkiLiftD1Ev	_ZN10daPgMthr_cD1Ev	port/slice_gate191.txt	79	U	#  16  D1               _ZN7SkiLiftD1Ev  own -- a real MSVC-synthesised
ov018	0x02111848	_ZN7SkiLiftD1Ev	_ZN10daPgMthr_cD1Ev	port/slice_gate191.txt	110	U	# MotherPenguin's D1 (_ZN7SkiLiftD1Ev.cpp) is NOT in this list -- a real
ov018	0x02111848	_ZN7SkiLiftD1Ev	_ZN10daPgMthr_cD1Ev	port/slice_gate191.txt	163	P	# (MotherPenguin InitResources -- the Prepare fix), src/_ZN7SkiLiftD1Ev.cpp
ov018	0x02111898	_ZN7SkiLiftD0Ev	_ZN10daPgMthr_cD0Ev	port/hal/actor_classes_ccm.cpp	478	P	/* MotherPenguin's own D0 (src/_ZN7SkiLiftD0Ev.c) spells its table by the
ov018	0x02111898	_ZN7SkiLiftD0Ev	_ZN10daPgMthr_cD0Ev	port/hal/actor_classes_ccm.cpp	879	U	int *_ZN7SkiLiftD0Ev(int *self);                  /* slot 17, spells _ZTV10daPgMthr_c */
ov018	0x02111898	_ZN7SkiLiftD0Ev	_ZN10daPgMthr_cD0Ev	port/hal/actor_classes_ccm.cpp	996	U	{ return (int)(size_t)_ZN7SkiLiftD0Ev((int *)s); }
ov018	0x02111898	_ZN7SkiLiftD0Ev	_ZN10daPgMthr_cD0Ev	port/ov018_syms.txt	95	A	#  17  D0               0x02111898  own (_ZN7SkiLiftD0Ev.c) -- stores
ov018	0x02111898	_ZN7SkiLiftD0Ev	_ZN10daPgMthr_cD0Ev	port/slice_gate191.txt	85	U	#  17  D0               _ZN7SkiLiftD0Ev  own -- stores _ZTV10daPgMthr_c, its
ov018	0x02111898	_ZN7SkiLiftD0Ev	_ZN10daPgMthr_cD0Ev	port/slice_gate191.txt	151	P	src/_ZN7SkiLiftD0Ev.c
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/hal/actor_classes_ccm.cpp	875	U	int _ZN7SkiLift16CleanupResourcesEv(void);
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/hal/actor_classes_ccm.cpp	975	U	{ (void)s; return _ZN7SkiLift16CleanupResourcesEv(); }   /* .cpp body takes void */
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/ov018_syms.txt	84	A	#   3  CleanupResources 0x021123ec  own (_ZN7SkiLift16CleanupResourcesEv.cpp)
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/slice_gate190.txt	20	U	# (_ZN7SkiLift16CleanupResourcesEv.cpp) and MotherPenguin's sinit fix
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/slice_gate190.txt	142	U	# (_ZN7SkiLift16CleanupResourcesEv.cpp) and MotherPenguin's sinit fix
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/slice_gate191.txt	74	U	#   3  CleanupResources _ZN7SkiLift16CleanupResourcesEv  own
ov018	0x021123ec	_ZN7SkiLift16CleanupResourcesEv	_ZN10daPgMthr_c16CleanupResourcesEv	port/slice_gate191.txt	148	P	src/_ZN7SkiLift16CleanupResourcesEv.cpp
ov018	0x02112454	_ZN7SkiLift6RenderEv	_ZN10daPgMthr_c6RenderEv	port/hal/actor_classes_ccm.cpp	877	U	int _ZN7SkiLift6RenderEv(char *self);
ov018	0x02112454	_ZN7SkiLift6RenderEv	_ZN10daPgMthr_c6RenderEv	port/hal/actor_classes_ccm.cpp	980	U	return _ZN7SkiLift6RenderEv((char *)s); }
ov018	0x02112454	_ZN7SkiLift6RenderEv	_ZN10daPgMthr_c6RenderEv	port/hal/cxx_aliases.cpp	2017	P	/* gate 191: src/_ZN7SkiLift6RenderEv.cpp (MotherPenguin's own Render, under
ov018	0x02112454	_ZN7SkiLift6RenderEv	_ZN10daPgMthr_c6RenderEv	port/ov018_syms.txt	86	A	#   9  Render           0x02112454  own (_ZN7SkiLift6RenderEv.cpp)
ov018	0x02112454	_ZN7SkiLift6RenderEv	_ZN10daPgMthr_c6RenderEv	port/slice_gate191.txt	76	U	#   9  Render           _ZN7SkiLift6RenderEv  own
ov018	0x02112454	_ZN7SkiLift6RenderEv	_ZN10daPgMthr_c6RenderEv	port/slice_gate191.txt	149	P	src/_ZN7SkiLift6RenderEv.cpp
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/hal/actor_classes_ccm.cpp	876	U	int _ZN7SkiLift8BehaviorEv(void *self);           /* face below */
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/hal/actor_classes_ccm.cpp	977	U	{ return _ZN7SkiLift8BehaviorEv(s); }
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/hal/actor_classes_ccm.cpp	1036	U	int _ZN7SkiLift8BehaviorEv(void *self)
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/ov018_syms.txt	85	A	#   6  Behavior         0x02112480  own (_ZN7SkiLift8BehaviorEv.cpp)
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/slice_gate191.txt	75	U	#   6  Behavior         _ZN7SkiLift8BehaviorEv  own
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/slice_gate191.txt	105	P	# identical from main HEAD post-c19c90882 (#1301). src/_ZN7SkiLift8BehaviorEv.cpp
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/slice_gate191.txt	136	U	# MotherPenguin's Behavior (_ZN7SkiLift8BehaviorEv.cpp) is NOT in this list --
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/unmatched/MotherPenguin_Behavior.cpp	1	P	/* HOST COPY of src/_ZN7SkiLift8BehaviorEv.cpp -- the MSVC dtor-slot-shift
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/unmatched/MotherPenguin_Behavior.cpp	5	U	* CLASS IDENTITY NOTE: despite the mangled name _ZN7SkiLift8BehaviorEv,
ov018	0x02112480	_ZN7SkiLift8BehaviorEv	_ZN10daPgMthr_c8BehaviorEv	port/unmatched/MotherPenguin_Behavior.cpp	35	P	* src/_ZN7SkiLift8BehaviorEv.cpp stays byte-locked and untouched, dropped
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/hal/actor_classes_ccm.cpp	836	U	// _ZN7SkiLift13InitResourcesEv.cpp's window-shared ov036/ov056/ov022
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/hal/actor_classes_ccm.cpp	874	U	int _ZN7SkiLift13InitResourcesEv(void *self);     /* face below -- HOST COPY */
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/hal/actor_classes_ccm.cpp	973	U	{ return _ZN7SkiLift13InitResourcesEv(s); }
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/hal/actor_classes_ccm.cpp	1034	U	int _ZN7SkiLift13InitResourcesEv(void *self)
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/ov018_syms.txt	17	U	# _ZN7SkiLift13InitResourcesEv.cpp's data_ov036/ov056/func_ov022 spellings to
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/slice_gate191.txt	72	U	#   0  InitResources    _ZN7SkiLift13InitResourcesEv  own -- RETIRED to the
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/slice_gate191.txt	103	P	# src/_ZN7SkiLift13InitResourcesEv.cpp's window-shared ov036/ov056/ov022
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/slice_gate191.txt	147	P	src/_ZN7SkiLift13InitResourcesEv.cpp
ov018	0x021124d0	_ZN7SkiLift13InitResourcesEv	_ZN10daPgMthr_c13InitResourcesEv	port/slice_gate191.txt	162	P	# src/func_ov018_021111e4.c (SkiLift D0), src/_ZN7SkiLift13InitResourcesEv.cpp
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/CMakeLists.txt	1808	U	# data_ov018_021138cc) and MOTHER_PENGUIN (257, own vtable _ZTV7SkiLift ==
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/actor_classes_ccm.cpp	483	U	array _ZTV7SkiLift. */
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/actor_classes_ccm.cpp	825	U	// class-identity mislabel: MotherPenguin_Spawn.c installs _ZTV7SkiLift ==
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/actor_classes_ccm.cpp	880	U	void *MotherPenguin_Spawn(void);                  /* installs _ZTV7SkiLift == _ZTV10daPgMthr_c */
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/actor_classes_ccm.cpp	881	U	int _ZTV7SkiLift[31];                             /* == _ZTV10daPgMthr_c, host array */
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/actor_classes_ccm.cpp	1010	U	void **vt = (void **)_ZTV7SkiLift;
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/actor_classes_ov094.cpp	87	U	the SkiLift/MotherPenguin (_ZTV7SkiLift == _ZTV10daPgMthr_c) one-speller
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/hal/dtor_faces_cpp.cpp	199	U	was a trap. SkiLift above is the ROM word 16 of _ZTV7SkiLift, which the
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/ov018_syms.txt	25	A	# _ZTV7SkiLift == _ZTV10daPgMthr_c at 0x021139bc (MotherPenguin_SpawnInfo
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/ov018_syms.txt	73	A	# ---- MotherPenguin's OWN vtable, _ZTV7SkiLift == _ZTV10daPgMthr_c at
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/slice_gate191.txt	11	A	# installs _ZTV7SkiLift == _ZTV10daPgMthr_c at 0x021139bc (MotherPenguin_
ov018	0x021139bc	_ZTV7SkiLift	_ZTV10daPgMthr_c	port/slice_gate191.txt	70	A	# _ZTV7SkiLift == _ZTV10daPgMthr_c (0x021139bc..02113a34 inclusive), read
ov022	0x021116c4	_ZN19RotatingPlatformLllD1Ev	_ZN19FloatOnLavaPlatformD1Ev	port/hal/actor_classes_ov022.cpp	508	U	int *_ZN19RotatingPlatformLllD1Ev(int *self);                  /* slot 16 */
ov022	0x021116c4	_ZN19RotatingPlatformLllD1Ev	_ZN19FloatOnLavaPlatformD1Ev	port/hal/actor_classes_ov022.cpp	531	U	{ return (int)(size_t)_ZN19RotatingPlatformLllD1Ev((int *)s); }
ov022	0x021116c4	_ZN19RotatingPlatformLllD1Ev	_ZN19FloatOnLavaPlatformD1Ev	port/slice_w8packs.txt	34	P	src/_ZN19RotatingPlatformLllD1Ev.c
ov022	0x02111708	_ZN19RotatingPlatformLllD0Ev	_ZN19FloatOnLavaPlatformD0Ev	port/hal/actor_classes_ov022.cpp	509	U	int *_ZN19RotatingPlatformLllD0Ev(int *self);                  /* slot 17 */
ov022	0x02111708	_ZN19RotatingPlatformLllD0Ev	_ZN19FloatOnLavaPlatformD0Ev	port/hal/actor_classes_ov022.cpp	533	U	{ return (int)(size_t)_ZN19RotatingPlatformLllD0Ev((int *)s); }
ov022	0x02111708	_ZN19RotatingPlatformLllD0Ev	_ZN19FloatOnLavaPlatformD0Ev	port/slice_w8packs.txt	35	P	src/_ZN19RotatingPlatformLllD0Ev.c
ov022	0x02111760	_ZN19RotatingPlatformLll16CleanupResourcesEv	_ZN19FloatOnLavaPlatform16CleanupResourcesEv	port/slice_w8packs.txt	36	P	src/_ZN19RotatingPlatformLll16CleanupResourcesEv.cpp
ov022	0x02111870	_ZN19RotatingPlatformLll13InitResourcesEv	_ZN19FloatOnLavaPlatform13InitResourcesEv	port/slice_w8packs.txt	39	P	src/_ZN19RotatingPlatformLll13InitResourcesEv.cpp
ov022	0x021125e0	_ZN13RollingLogLllD1Ev	_ZN11VolcanoFireD1Ev	port/hal/actor_classes_ov022_w3e.cpp	118	P	// src/_ZN13RollingLogLllD1Ev.cpp (243's slot 16) is a real MSVC-synthesised
ov022	0x021125e0	_ZN13RollingLogLllD1Ev	_ZN11VolcanoFireD1Ev	port/hal/actor_classes_ov022_w3e.cpp	589	A	/* slot 16: src/_ZN13RollingLogLllD1Ev.cpp is held out (MSVC mangles it
ov022	0x021125e0	_ZN13RollingLogLllD1Ev	_ZN11VolcanoFireD1Ev	port/slice_dtorfaces.txt	44	P	src/_ZN13RollingLogLllD1Ev.cpp
ov022	0x021125e0	_ZN13RollingLogLllD1Ev	_ZN11VolcanoFireD1Ev	port/slice_w3e_ov022.txt	79	P	#   src/_ZN13RollingLogLllD1Ev.cpp  (VolcanoFire's slot 16)
ov022	0x021125e0	_ZN13RollingLogLllD1Ev	_ZN11VolcanoFireD1Ev	port/slice_w3e_ov022.txt	82	U	# ??1RollingLogLll@@UAE@XZ and never as the Itanium _ZN13RollingLogLllD1Ev the
ov022	0x02112610	_ZN13RollingLogLllD0Ev	_ZN11VolcanoFireD0Ev	port/hal/actor_classes_ov022_w3e.cpp	567	U	int *_ZN13RollingLogLllD0Ev(int *self);                 /* slot 17 */
ov022	0x02112610	_ZN13RollingLogLllD0Ev	_ZN11VolcanoFireD0Ev	port/hal/actor_classes_ov022_w3e.cpp	596	U	{ return (int)(size_t)_ZN13RollingLogLllD0Ev((int *)s); }
ov022	0x02112610	_ZN13RollingLogLllD0Ev	_ZN11VolcanoFireD0Ev	port/slice_w3e_ov022.txt	132	P	src/_ZN13RollingLogLllD0Ev.c
ov022	0x021127e0	_ZN13RollingLogLll16CleanupResourcesEv	_ZN11VolcanoFire16CleanupResourcesEv	port/hal/actor_classes_ov022_w3e.cpp	566	U	int _ZN13RollingLogLll16CleanupResourcesEv(void *self); /* slot 3 */
ov022	0x021127e0	_ZN13RollingLogLll16CleanupResourcesEv	_ZN11VolcanoFire16CleanupResourcesEv	port/hal/actor_classes_ov022_w3e.cpp	584	U	{ return _ZN13RollingLogLll16CleanupResourcesEv(s); }
ov022	0x021127e0	_ZN13RollingLogLll16CleanupResourcesEv	_ZN11VolcanoFire16CleanupResourcesEv	port/slice_w3e_ov022.txt	137	P	src/_ZN13RollingLogLll16CleanupResourcesEv.c
ov022	0x02112800	_ZN13RollingLogLll8BehaviorEv	_ZN11VolcanoFire8BehaviorEv	port/CMakeLists.txt	12032	P	# src/_ZN13RollingLogLll8BehaviorEv.cpp reads the record at BYTE offset 8 --
ov022	0x02112800	_ZN13RollingLogLll8BehaviorEv	_ZN11VolcanoFire8BehaviorEv	port/CMakeLists.txt	12036	P	"""${CMAKE_CURRENT_SOURCE_DIR}/../src/_ZN13RollingLogLll8BehaviorEv.cpp"""
ov022	0x02112800	_ZN13RollingLogLll8BehaviorEv	_ZN11VolcanoFire8BehaviorEv	port/hal/actor_classes_ov022_w3e.cpp	102	P	//   src/_ZN13RollingLogLll8BehaviorEv.cpp  calls the record at +8
ov022	0x02112800	_ZN13RollingLogLll8BehaviorEv	_ZN11VolcanoFire8BehaviorEv	port/slice_w3e_ov022.txt	138	P	src/_ZN13RollingLogLll8BehaviorEv.cpp
ov022	0x021128b8	_ZN13RollingLogLll13InitResourcesEv	_ZN11VolcanoFire13InitResourcesEv	port/CMakeLists.txt	11927	P	#   src/_ZN13RollingLogLll13InitResourcesEv.cpp, and that TU already spells
ov022	0x021128b8	_ZN13RollingLogLll13InitResourcesEv	_ZN11VolcanoFire13InitResourcesEv	port/slice_w3e_ov022.txt	139	P	src/_ZN13RollingLogLll13InitResourcesEv.cpp
ov022	0x02113eac	_ZTV19RotatingPlatformLll	_ZTV19FloatOnLavaPlatform	port/hal/actor_classes.inc	1204	U	void hal_fill_float_on_lava_platform_vtable(void); /* _ZTV19RotatingPlatformLll, 32 */
ov022	0x02113eac	_ZTV19RotatingPlatformLll	_ZTV19FloatOnLavaPlatform	port/hal/actor_classes_ov022.cpp	55	U	//                            table  spelled _ZTV19RotatingPlatformLll
ov022	0x02113eac	_ZTV19RotatingPlatformLll	_ZTV19FloatOnLavaPlatform	port/hal/actor_classes_ov022.cpp	512	A	void *_ZTV19RotatingPlatformLll[32];
ov022	0x02113eac	_ZTV19RotatingPlatformLll	_ZTV19FloatOnLavaPlatform	port/hal/actor_classes_ov022.cpp	537	U	void *volatile *vt = (void *volatile *)_ZTV19RotatingPlatformLll;
ov022	0x02113eac	_ZTV19RotatingPlatformLll	_ZTV19FloatOnLavaPlatform	port/ov022_syms.txt	79	U	#   74 FloatOnLavaPlatform _ZN19RotatingPlatformLll*      _ZTV19RotatingPlatformLll
ov022	0x02113eac	_ZTV19RotatingPlatformLll	_ZTV19FloatOnLavaPlatform	port/ov022_syms.txt	97	A	#   0x02113eac..0x02113f2c  74  32 slots  _ZTV19RotatingPlatformLll +02113f20
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/hal/actor_classes.inc	1945	U	void hal_fill_volcano_fire_vtable(void);              /* _ZTV13RollingLogLll, 31 */
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/hal/actor_classes_ov022_w3e.cpp	85	U	// _ZTV13RollingLogLll, which IS this file's host array.
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/hal/actor_classes_ov022_w3e.cpp	577	U	void *_ZTV13RollingLogLll[31];
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/hal/actor_classes_ov022_w3e.cpp	606	U	void *volatile *vt = (void *volatile *)_ZTV13RollingLogLll;
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/ov022_syms.txt	82	U	#  243 VolcanoFire         _ZN13RollingLogLll*            _ZTV13RollingLogLll
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/ov022_syms.txt	104	A	#   0x0211447c..0x021144f8 243  31 slots  _ZTV13RollingLogLll
ov022	0x0211447c	_ZTV13RollingLogLll	_ZTV21daObj_volcanoCannon_c	port/slice_w3e_ov022.txt	72	U	#   243 VolcanoFire    bodies spelled _ZN13RollingLogLll*  table _ZTV13RollingLogLll
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/CMakeLists.txt	9514	U	#   _ZN9SubmarineD1Ev.c and Whirlpool_Spawn.c write _ZTV9Submarine, the D0
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/CMakeLists.txt	9534	P	"""${CMAKE_CURRENT_SOURCE_DIR}/../src/_ZN9SubmarineD1Ev.c"""
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/hal/actor_classes_ov026.cpp	68	U	// _ZN9SubmarineD1Ev at 16 and _ZN9SubmarineD0Ev at 17, and its own vtable[-1]
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/hal/actor_classes_ov026.cpp	266	U	int *_ZN9SubmarineD1Ev(int *self);                 /* slot 16 D1              */
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/hal/actor_classes_ov026.cpp	583	U	{ return (int)(size_t)_ZN9SubmarineD1Ev((int *)s); }
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/ov026_syms.txt	307	U	# _ZN9Submarine16OnPendingDestroyEv at 12, _ZN9SubmarineD1Ev at 16 and
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/slice_ov026cast.txt	24	U	# _ZN9Submarine13InitResourcesEv at slot 0, _ZN9SubmarineD1Ev at 16 and
ov026	0x02111aa0	_ZN9SubmarineD1Ev	_ZN9WhirlpoolD1Ev	port/slice_ov026cast.txt	85	P	src/_ZN9SubmarineD1Ev.c
ov026	0x02111ad8	_ZN9SubmarineD0Ev	_ZN9WhirlpoolD0Ev	port/hal/actor_classes_ov026.cpp	68	U	// _ZN9SubmarineD1Ev at 16 and _ZN9SubmarineD0Ev at 17, and its own vtable[-1]
ov026	0x02111ad8	_ZN9SubmarineD0Ev	_ZN9WhirlpoolD0Ev	port/hal/actor_classes_ov026.cpp	267	U	int *_ZN9SubmarineD0Ev(int *self);                 /* slot 17 D0              */
ov026	0x02111ad8	_ZN9SubmarineD0Ev	_ZN9WhirlpoolD0Ev	port/hal/actor_classes_ov026.cpp	585	U	{ return (int)(size_t)_ZN9SubmarineD0Ev((int *)s); }
ov026	0x02111ad8	_ZN9SubmarineD0Ev	_ZN9WhirlpoolD0Ev	port/ov026_syms.txt	308	U	# _ZN9SubmarineD0Ev at 17. The real Submarine's table 0x02113c6c carries
ov026	0x02111ad8	_ZN9SubmarineD0Ev	_ZN9WhirlpoolD0Ev	port/slice_ov026cast.txt	25	U	# _ZN9SubmarineD0Ev at 17, and its own vtable[-1] typeinfo record's name string
ov026	0x02111ad8	_ZN9SubmarineD0Ev	_ZN9WhirlpoolD0Ev	port/slice_ov026cast.txt	86	P	src/_ZN9SubmarineD0Ev.c
ov026	0x02111fa4	_ZN9Submarine16CleanupResourcesEv	_ZN9Whirlpool16CleanupResourcesEv	port/hal/actor_classes_ov026.cpp	262	U	int _ZN9Submarine16CleanupResourcesEv(void);       /* slot 3, .c body, (void) */
ov026	0x02111fa4	_ZN9Submarine16CleanupResourcesEv	_ZN9Whirlpool16CleanupResourcesEv	port/hal/actor_classes_ov026.cpp	574	U	{ (void)s; return _ZN9Submarine16CleanupResourcesEv(); }
ov026	0x02111fa4	_ZN9Submarine16CleanupResourcesEv	_ZN9Whirlpool16CleanupResourcesEv	port/ov026_syms.txt	305	U	# _ZN9Submarine13InitResourcesEv at slot 0, _ZN9Submarine16CleanupResourcesEv
ov026	0x02111fa4	_ZN9Submarine16CleanupResourcesEv	_ZN9Whirlpool16CleanupResourcesEv	port/slice_ov026cast.txt	92	P	src/_ZN9Submarine16CleanupResourcesEv.c
ov026	0x02111fd8	_ZN9Submarine6RenderEv	_ZN9Whirlpool6RenderEv	port/hal/actor_classes_ov026.cpp	264	U	int _ZN9Submarine6RenderEv(void *self);            /* slot 9, HOST COPY       */
ov026	0x02111fd8	_ZN9Submarine6RenderEv	_ZN9Whirlpool6RenderEv	port/hal/actor_classes_ov026.cpp	579	U	return _ZN9Submarine6RenderEv(s); }
ov026	0x02111fd8	_ZN9Submarine6RenderEv	_ZN9Whirlpool6RenderEv	port/ov026_syms.txt	306	U	# at 3, _ZN9Submarine8BehaviorEv at 6, _ZN9Submarine6RenderEv at 9,
ov026	0x02111fd8	_ZN9Submarine6RenderEv	_ZN9Whirlpool6RenderEv	port/slice_ov026cast.txt	137	P	#   src/_ZN9Submarine6RenderEv.cpp  -> port/unmatched/Whirlpool_Render.cpp
ov026	0x02111fd8	_ZN9Submarine6RenderEv	_ZN9Whirlpool6RenderEv	port/unmatched/Whirlpool_Render.cpp	1	P	/* HOST COPY of src/_ZN9Submarine6RenderEv.cpp -- the WHIRLPOOL's Render
ov026	0x02111fd8	_ZN9Submarine6RenderEv	_ZN9Whirlpool6RenderEv	port/unmatched/Whirlpool_Render.cpp	41	U	int _ZN9Submarine6RenderEv(void *selfv)
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	67	U	// table 0x02113d54 carries _ZN9Submarine13InitResourcesEv at slot 0,
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	77	U	// Consequence for this file: _ZN9Submarine13InitResourcesEv is filled into the
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	169	P	// src/_ZN9Submarine13InitResourcesEv.cpp declares its three mount references
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	261	U	int _ZN9Submarine13InitResourcesEv(void *self);    /* slot 0, FACED below     */
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	572	U	{ return _ZN9Submarine13InitResourcesEv(s); }
ov026	0x021120ec	_ZN9Submarine13InitResourcesEv	_ZN9Whirlpool13InitResourcesEv	port/hal/actor_classes_ov026.cpp	637	U	// _ZN9Submarine13InitResourcesEv.cpp and _ZN12WaterSuction13InitResourcesEv.cpp
